user_id,date,time,app_session_length_minutes,feature_used,unique_code,social_share_count
U03045,2025-09-23,01:52:01,24,browse_merch,,0
U02485,2025-11-05,16:03:19,5,play_ar_game,QCMZ-2380,0
U00237,2025-12-06,02:02:00,23,scan_ticket,EEDQ-7911,1
U02072,2025-12-27,11:00:48,1,share_social,MVIU-0553,0
U02001,2025-12-14,05:07:09,11,scan_ticket,,0
U00737,2025-09-20,07:16:42,9,share_social,TBNQ-2477,0
U03335,2025-11-07,14:10:15,2,share_social,YZOB-5595,0
U04584,2026-01-16,15:14:27,23,stream_music,LEFV-8519,0
U02144,2025-10-31,05:33:23,13,scan_ticket,TIVS-3874,0
U02297,2025-08-28,08:34:51,27,scan_ticket,,0
U01106,2025-10-21,03:31:24,2,play_ar_game,,0
U00757,2025-11-28,08:18:18,13,play_ar_game,WLJZ-5287,3
U01460,2025-10-17,10:12:09,1,browse_merch,YXCQ-3738,0
U02117,2025-11-21,05:45:31,19,browse_merch,ZBQY-4829,0
U03297,2025-11-08,10:02:39,29,play_ar_game,RENN-2480,3
U02302,2026-01-06,21:25:39,17,share_social,,0
U03205,2026-01-13,02:33:08,11,scan_ticket,,0
U02810,2025-09-17,14:50:04,2,scan_ticket,JKXY-3631,0
U01967,2026-01-24,08:53:49,25,share_social,WYYU-7126,0
U03201,2025-11-26,23:17:28,23,stream_music,LXSM-6018,0
U00917,2026-01-02,10:31:33,30,stream_music,,0
U01906,2025-10-15,12:07:10,5,play_ar_game,SMHI-5731,5
U00371,2026-02-12,20:58:50,27,stream_music,KTJJ-2845,0
U03086,2026-01-29,07:36:34,17,browse_merch,ZVTZ-6903,1
U02959,2025-12-27,03:25:07,6,share_social,,0
U00397,2025-09-05,00:31:11,5,browse_merch,WVGU-4300,0
U00446,2025-08-28,11:41:16,23,share_social,RBYQ-8030,0
U00125,2025-10-25,23:36:33,29,share_social,CKGM-2835,0
U03515,2026-01-20,05:50:21,1,scan_ticket,CKCX-1868,0
U02140,2026-01-11,01:55:26,23,browse_merch,BUJT-0068,0
U00118,2025-12-22,20:11:05,11,browse_merch,XXLJ-0038,2
U00831,2026-01-06,00:02:22,10,stream_music,XEJY-1413,0
U02481,2025-11-23,18:59:17,30,browse_merch,IJLT-5056,0
U02263,2025-08-25,13:46:47,25,play_ar_game,RELH-7721,0
U02356,2026-01-17,06:42:15,18,stream_music,WYTU-1592,0
U01436,2025-10-11,11:46:20,24,stream_music,YTNQ-7453,0
U01683,2026-02-04,03:00:14,2,stream_music,EXFO-8199,0
U00349,2025-09-15,20:40:28,18,scan_ticket,ZAJV-2820,0
U02791,2025-09-17,02:05:53,29,browse_merch,WMAZ-9005,0
U03830,2025-09-11,11:30:56,27,stream_music,YPBJ-5587,0
U04893,2025-10-09,11:04:20,7,play_ar_game,SZJB-7436,0
U01666,2025-10-12,08:52:46,29,browse_merch,OOOT-8377,0
U04991,2025-12-01,02:31:38,25,scan_ticket,QIKA-1568,0
U02929,2025-12-29,16:37:56,16,share_social,PHYD-6630,0
U02792,2026-01-18,13:23:25,2,browse_merch,RFOZ-8451,0
U00566,2025-10-20,04:13:15,13,browse_merch,WLUV-8432,0
U03300,2026-02-05,09:05:39,20,browse_merch,DUUH-9564,1
U00177,2025-10-23,11:23:18,25,scan_ticket,ZHAO-3953,0
U03389,2025-09-08,04:56:01,2,stream_music,SXMK-6100,0
U02060,2025-12-28,10:01:00,27,play_ar_game,,3
U04140,2025-12-24,03:42:41,6,browse_merch,KULQ-2711,0
U02862,2025-10-07,11:13:01,6,scan_ticket,FNSN-3029,1
U00059,2025-12-14,06:52:43,5,scan_ticket,,0
U02572,2025-09-27,18:07:07,27,stream_music,RUEK-6849,5
U00612,2026-01-01,00:51:32,23,scan_ticket,QPRR-2807,0
U03129,2025-11-07,04:38:56,2,play_ar_game,,0
U01069,2025-08-25,05:51:01,6,play_ar_game,CYMP-0904,0
U02126,2025-11-19,07:56:45,27,play_ar_game,LQHL-7743,0
U01611,2025-12-04,21:30:42,14,play_ar_game,THXO-7849,0
U00489,2025-10-21,21:21:14,22,share_social,,0
U02882,2025-11-04,06:12:33,30,play_ar_game,TIDS-1177,1
U00260,2025-10-10,23:57:24,21,play_ar_game,DKQR-4820,0
U01836,2025-12-26,00:16:16,12,play_ar_game,QAPI-9414,0
U02391,2025-12-19,01:48:31,3,play_ar_game,YYHP-1237,0
U00693,2025-11-14,21:34:15,15,browse_merch,LUIY-0007,0
U01859,2026-01-11,02:29:37,2,stream_music,RKCM-0612,0
U02824,2025-09-17,02:49:20,12,stream_music,RZHW-8817,3
U02929,2025-12-21,05:08:14,1,scan_ticket,RGCV-8501,0
U01166,2026-01-29,01:21:51,17,stream_music,HDER-3039,2
U01304,2025-11-20,21:41:24,20,play_ar_game,NVEI-1331,5
U02670,2025-10-16,10:02:29,8,stream_music,FJLT-8919,0
U04138,2025-09-06,10:32:04,10,play_ar_game,AWCH-9718,0
U01942,2025-10-07,13:56:47,19,stream_music,NLBF-0264,0
U00802,2026-02-07,11:13:09,28,scan_ticket,EENE-3157,0
U01375,2026-01-27,10:26:04,27,play_ar_game,NIYM-3077,0
U04137,2025-10-05,02:06:06,21,play_ar_game,SGIZ-1262,5
U03412,2026-01-27,09:34:32,1,browse_merch,MLXO-9343,0
U03328,2025-11-18,12:42:46,23,browse_merch,ATWF-3324,0
U00296,2026-02-01,09:13:34,29,stream_music,RRTB-6640,1
U04614,2025-12-16,16:20:28,12,share_social,LVOA-8816,0
U00797,2026-02-04,10:08:03,4,share_social,ZOJG-5661,1
U04742,2025-10-08,07:30:12,28,stream_music,,0
U00575,2025-11-29,23:25:41,7,browse_merch,QZPA-9404,0
U04538,2025-11-09,11:42:30,8,share_social,LCGT-4896,0
U03729,2025-09-18,22:09:51,15,share_social,PPHG-9888,4
U01414,2025-11-09,21:40:23,14,play_ar_game,JAWR-4521,4
U00964,2025-12-15,22:05:48,1,scan_ticket,,4
U01685,2025-09-24,04:47:01,14,share_social,,0
U01914,2025-12-16,12:26:18,7,stream_music,QRXV-9655,4
U02542,2025-09-05,14:07:26,2,share_social,,0
U04122,2025-10-30,14:15:23,23,share_social,OOXE-1995,0
U04829,2025-10-12,14:28:32,13,stream_music,KLUS-8458,0
U01971,2025-12-27,02:21:33,3,stream_music,,0
U03150,2025-10-28,11:44:37,1,share_social,VKKZ-4743,0
U02740,2025-12-12,17:27:34,29,browse_merch,SDQE-2602,0
U00962,2025-09-08,02:10:53,9,share_social,RJQN-2407,5
U00334,2026-02-11,14:58:24,12,scan_ticket,EKVU-6746,0
U03849,2025-11-26,16:48:24,16,browse_merch,PLPJ-0962,0
U02304,2025-12-22,04:08:51,10,browse_merch,SRRH-1297,3
U03802,2025-12-23,11:17:40,23,browse_merch,FFGO-8239,0
U01670,2026-01-01,21:20:03,4,play_ar_game,,0
U04095,2025-12-11,16:04:54,15,share_social,,0
U04439,2026-02-15,17:51:20,5,share_social,HJTU-3719,0
U01002,2025-10-30,23:47:02,29,browse_merch,DRVW-0963,0
U03262,2025-08-28,17:16:49,12,play_ar_game,ZABI-4278,4
U02075,2026-02-02,03:26:42,16,play_ar_game,,0
U03901,2026-01-13,21:01:24,16,share_social,DIGF-8630,4
U03346,2025-09-03,14:52:12,15,scan_ticket,,1
U04809,2025-09-21,13:00:32,19,stream_music,FFNQ-0110,1
U01376,2025-10-21,20:37:21,23,scan_ticket,MKRS-9449,0
U01244,2026-01-01,20:22:16,23,stream_music,JMBO-6535,0
U04299,2026-02-17,02:26:04,5,play_ar_game,PEJB-3137,0
U00717,2025-10-26,07:01:32,3,browse_merch,,0
U02628,2025-12-18,07:53:59,29,share_social,FZKI-9949,0
U02495,2026-02-17,01:32:22,14,browse_merch,NAGR-1923,0
U02192,2025-11-08,04:43:04,2,stream_music,EYCL-0905,4
U03447,2025-11-12,20:19:36,1,scan_ticket,AFNG-4633,0
U00710,2025-09-29,21:10:48,2,scan_ticket,HPQH-6239,0
U02871,2026-01-13,19:15:26,25,play_ar_game,GKSP-5979,0
U04778,2025-11-03,00:01:57,11,share_social,,0
U04724,2025-12-23,12:03:03,27,stream_music,PNEH-8043,0
U00064,2025-08-26,01:51:44,14,share_social,,0
U03481,2025-10-25,20:36:02,29,share_social,NTMV-4258,3
U02165,2026-01-11,03:44:12,18,scan_ticket,XVMO-5942,0
U02972,2025-12-23,13:21:55,6,scan_ticket,ZLUC-1548,0
U01276,2025-09-08,04:13:10,5,play_ar_game,SGFG-3387,1
U04875,2025-10-18,14:56:15,3,play_ar_game,LQLM-3065,0
U04722,2025-09-30,00:05:26,8,browse_merch,VMLS-4277,0
U02325,2026-01-28,06:27:54,30,stream_music,FMYN-3105,5
U01934,2025-12-31,06:34:01,24,stream_music,VMOX-7495,0
U02132,2025-12-26,03:56:28,9,browse_merch,,0
U01835,2025-10-14,18:00:25,2,browse_merch,DGMK-0257,0
U02889,2025-11-26,14:41:32,10,scan_ticket,OZYI-9320,0
U04920,2025-11-26,18:07:33,9,scan_ticket,ICMA-8786,2
U03477,2025-10-07,04:14:43,18,browse_merch,YWKC-8592,0
U01439,2025-12-30,06:59:09,11,play_ar_game,,0
U03790,2026-02-01,15:40:12,16,play_ar_game,EFWH-6448,2
U01407,2025-09-12,05:15:41,25,play_ar_game,,3
U01862,2026-01-14,04:08:08,6,stream_music,MLQW-2971,0
U01659,2025-11-15,08:50:13,25,share_social,SMHI-5731,1
U01854,2025-10-15,02:26:02,11,scan_ticket,RKOC-7776,0
U01513,2025-08-29,19:30:55,17,stream_music,,0
U01260,2025-09-21,17:15:50,7,share_social,GEXE-7511,0
U04620,2025-09-26,17:52:50,22,browse_merch,YXCQ-3738,0
U02273,2025-12-24,10:45:48,29,browse_merch,OMYU-7878,0
U02387,2025-09-15,17:29:54,13,share_social,HEMA-6585,3
U01497,2025-10-30,16:35:30,29,browse_merch,APGV-7571,4
U04692,2025-12-04,02:50:27,29,stream_music,IOVA-0262,0
U02524,2026-01-01,22:46:40,7,share_social,,0
U00697,2025-09-28,13:51:50,19,play_ar_game,,0
U02744,2026-01-01,05:43:27,11,play_ar_game,WDRQ-1786,2
U02232,2026-01-29,15:30:17,7,scan_ticket,BZKH-7069,5
U04592,2026-02-13,07:52:40,13,play_ar_game,AUKR-6506,0
U03740,2026-01-09,23:03:26,11,browse_merch,PVHL-7086,0
U04193,2026-01-14,12:42:56,8,scan_ticket,PLHX-3673,0
U02234,2026-02-13,03:12:36,13,share_social,DDJG-0294,0
U02196,2026-02-04,22:26:40,28,play_ar_game,,0
U00957,2025-09-30,09:18:12,6,share_social,NZRI-5337,0
U03451,2025-11-13,22:19:45,24,play_ar_game,MSNQ-1571,0
U00653,2025-11-22,15:39:05,4,play_ar_game,,0
U01044,2025-10-31,00:29:14,18,browse_merch,TGUU-7363,0
U03976,2026-01-16,11:29:17,27,play_ar_game,,0
U03819,2025-08-31,09:15:31,21,play_ar_game,CDSK-9422,0
U02014,2025-10-03,01:06:20,19,stream_music,EJSA-8324,0
U04916,2025-11-18,18:57:16,7,share_social,CSZV-8507,0
U04971,2025-12-05,13:06:00,14,browse_merch,HHGJ-8094,4
U03956,2026-01-05,08:12:20,13,play_ar_game,RPRP-7221,0
U00656,2026-01-09,10:44:27,16,share_social,ICRP-5477,0
U00723,2025-09-14,12:00:23,21,share_social,BEUO-1229,0
U01940,2025-11-20,01:16:55,3,stream_music,ZYTF-0865,0
U04382,2026-02-12,07:13:30,9,scan_ticket,AOUX-1265,0
U03746,2025-10-12,19:06:17,3,play_ar_game,MEFP-2891,0
U04351,2025-12-04,12:39:29,29,stream_music,WRUL-6561,0
U02781,2025-11-17,23:58:57,24,play_ar_game,CYSP-5610,0
U04543,2025-10-15,17:05:58,18,play_ar_game,QHUM-6866,0
U01055,2025-09-18,10:42:35,6,scan_ticket,XHRC-6649,0
U03936,2025-12-28,16:48:28,20,play_ar_game,CKFP-9926,0
U01662,2026-02-10,12:40:42,3,browse_merch,NCDE-8390,2
U04153,2026-02-17,02:39:44,8,stream_music,,0
U03239,2026-02-18,06:12:41,29,play_ar_game,,5
U03205,2025-12-02,22:44:55,8,scan_ticket,UYWV-7884,0
U04963,2025-11-20,16:06:00,5,share_social,BVXB-1660,0
U03802,2025-10-05,02:38:44,9,browse_merch,MVNQ-4451,0
U02406,2025-12-24,16:00:02,27,play_ar_game,YIZE-3472,0
U04328,2025-10-07,10:52:28,8,scan_ticket,YTJO-8341,0
U03039,2026-02-11,12:02:24,2,play_ar_game,TMKF-4612,0
U02667,2025-08-23,18:27:46,7,play_ar_game,MMYO-1374,3
U01215,2025-11-04,13:25:07,19,stream_music,QRYI-0844,0
U04239,2026-01-16,11:56:00,6,stream_music,OCJS-0363,0
U00338,2025-09-30,00:08:55,29,scan_ticket,ZNHA-7421,0
U04222,2025-08-28,08:55:47,7,scan_ticket,,0
U00767,2026-02-18,04:59:20,2,scan_ticket,CJQQ-2563,0
U02647,2025-09-14,05:08:35,5,play_ar_game,,0
U04757,2025-12-28,15:47:20,30,stream_music,HWPR-6676,0
U00532,2025-10-19,14:53:25,28,scan_ticket,ZGOO-7654,0
U02787,2026-01-03,07:38:53,7,stream_music,AQRY-8869,0
U00008,2025-11-26,08:23:13,17,play_ar_game,OGVV-6320,0
U04611,2025-11-24,07:44:19,15,scan_ticket,YEJP-0115,0
U00080,2025-12-08,10:10:39,28,share_social,YJXU-6709,0
U01570,2025-10-06,22:54:36,13,scan_ticket,WLKV-5974,0
U03137,2026-01-11,06:38:30,14,browse_merch,IXPR-6246,0
U02819,2025-11-10,00:22:08,21,play_ar_game,SYJA-6353,4
U00893,2025-12-06,17:59:49,12,share_social,TFSZ-7221,1
U01303,2025-11-14,04:00:54,2,play_ar_game,UHXV-2002,5
U00808,2025-12-19,12:38:06,10,stream_music,,0
U02902,2025-08-27,23:02:37,25,share_social,SCOY-1677,0
U03336,2025-11-27,18:29:17,3,play_ar_game,FUJB-3822,0
U03421,2026-02-13,21:45:37,19,stream_music,KJDQ-6032,0
U01648,2025-09-07,13:35:05,25,play_ar_game,ZTLW-5813,0
U02678,2026-01-08,14:13:43,7,browse_merch,YRAM-8960,4
U04518,2025-10-22,14:57:00,20,scan_ticket,NZHE-4754,0
U04556,2026-01-15,09:27:12,5,browse_merch,SGSM-9311,5
U04756,2025-11-27,01:59:09,15,scan_ticket,DVRR-0972,0
U02399,2025-09-21,01:28:18,21,share_social,NEMY-3713,0
U02424,2026-01-26,13:11:33,17,scan_ticket,GZVX-0927,0
U01056,2025-12-07,13:10:40,19,browse_merch,NFFA-6753,4
U04958,2025-10-02,01:42:14,9,stream_music,OAUL-9781,0
U03349,2025-08-27,22:44:24,12,share_social,QLWH-8065,4
U02739,2026-02-15,18:49:58,17,share_social,CWTJ-2489,0
U01770,2025-10-02,23:32:30,2,stream_music,RDNY-3725,0
U00403,2025-09-16,16:14:44,18,scan_ticket,QTOJ-5562,0
U04760,2025-11-17,04:09:12,13,stream_music,CECY-1180,0
U04656,2026-01-19,12:36:02,4,browse_merch,GSVI-8114,1
U03386,2026-01-17,08:59:01,2,share_social,EFUW-1092,4
U00771,2025-11-05,15:14:39,21,play_ar_game,TUSA-0533,0
U02632,2026-02-02,12:43:25,26,play_ar_game,VPNO-4306,0
U01528,2025-08-26,11:44:34,23,browse_merch,KWBO-6588,3
U02577,2025-12-30,15:59:50,8,stream_music,ZDNT-8400,1
U01250,2025-11-28,08:27:56,17,browse_merch,DCBK-4718,5
U04071,2025-11-22,02:21:19,7,stream_music,,1
U00188,2025-11-23,03:47:21,25,play_ar_game,PKBP-2229,0
U00015,2025-11-14,18:22:27,25,browse_merch,QXAK-1673,0
U04532,2026-02-06,01:16:12,17,scan_ticket,ELUL-8213,4
U03163,2026-01-26,01:06:42,10,scan_ticket,,0
U04174,2026-01-29,07:35:23,2,scan_ticket,AQEZ-7897,0
U03869,2025-12-08,18:24:07,4,browse_merch,NMIM-4178,0
U04528,2026-02-08,13:37:20,17,scan_ticket,DOVJ-8953,0
U02040,2025-10-14,07:26:49,7,play_ar_game,MCRX-7827,0
U01202,2026-01-25,00:38:59,6,scan_ticket,RFLC-3943,0
U03193,2026-01-15,08:26:44,20,browse_merch,TAKW-2852,0
U03335,2025-09-15,08:29:13,23,stream_music,DKYI-7090,0
U02279,2025-10-17,06:14:53,10,scan_ticket,HWPP-3891,0
U04000,2025-10-15,15:57:05,3,share_social,TMMV-9091,1
U04822,2025-11-05,03:36:19,26,share_social,TSMZ-2708,0
U02265,2026-02-02,21:00:30,21,scan_ticket,QWUO-1934,0
U02930,2025-11-13,08:55:28,10,play_ar_game,XBXB-1981,0
U01297,2026-02-17,20:06:35,7,scan_ticket,SKXX-7799,0
U01731,2026-02-04,23:33:53,22,scan_ticket,CIUP-6860,0
U04520,2026-01-26,07:22:05,26,scan_ticket,WIFH-6452,0
U01834,2026-01-23,14:33:20,13,scan_ticket,JVKN-6309,0
U03665,2025-11-28,20:23:37,20,browse_merch,XPNT-8341,0
U04000,2025-11-01,22:42:46,21,scan_ticket,JQYR-3551,0
U03141,2025-09-28,09:23:12,1,stream_music,LELZ-0455,5
U04962,2025-11-14,04:58:11,21,scan_ticket,QMYE-6045,0
U00995,2026-01-17,15:09:28,11,browse_merch,,0
U02874,2025-11-26,12:32:09,12,scan_ticket,EZHE-4473,0
U01033,2025-12-14,09:21:37,29,share_social,ZUDX-4190,0
U02396,2025-10-21,15:36:08,8,scan_ticket,DIKK-1407,3
U03507,2025-11-04,20:11:22,3,scan_ticket,PDWP-4716,0
U00380,2025-10-13,11:19:08,10,play_ar_game,EGOL-1477,0
U02766,2025-08-26,16:28:14,16,scan_ticket,QYVC-7114,0
U02499,2025-11-30,17:32:19,25,play_ar_game,SFXR-3448,0
U00823,2025-10-16,01:16:44,27,play_ar_game,DCFO-1598,3
U00951,2025-09-16,07:48:15,19,share_social,KPRW-0036,0
U03497,2026-01-31,14:36:44,20,browse_merch,ZITE-9744,0
U02553,2026-01-02,02:00:45,4,scan_ticket,,0
U00762,2025-11-27,00:42:20,21,share_social,XXSJ-5338,0
U03053,2026-01-21,07:54:54,4,scan_ticket,YZCT-2561,3
U03574,2025-08-29,01:33:50,27,stream_music,PRTF-1875,0
U01425,2025-12-27,10:18:40,9,browse_merch,,1
U01116,2025-09-12,10:10:19,30,play_ar_game,,0
U00843,2025-12-06,16:48:18,8,scan_ticket,HNEM-3949,2
U01914,2026-01-15,03:39:43,15,play_ar_game,,0
U04763,2025-11-20,05:00:16,15,play_ar_game,OMSG-7025,0
U03231,2025-12-23,13:39:41,28,play_ar_game,TTVJ-9848,5
U02261,2025-09-04,21:49:07,2,play_ar_game,KAOG-7908,0
U02641,2025-09-12,21:28:24,13,stream_music,,0
U00233,2025-12-01,11:10:36,19,share_social,NOSE-1158,0
U02340,2026-02-04,04:00:13,1,play_ar_game,,0
U00604,2025-12-16,07:27:14,3,stream_music,PBGI-6155,0
U04411,2025-10-27,05:00:45,25,browse_merch,ESMQ-3111,0
U00800,2026-01-21,15:14:13,29,stream_music,BXJE-8791,0
U00228,2025-09-18,08:51:37,22,stream_music,QKAT-3120,0
U02970,2026-01-27,03:50:43,13,share_social,FSAG-8413,0
U01033,2025-09-02,01:22:36,1,share_social,XAMK-5270,0
U01405,2025-10-01,23:23:39,14,scan_ticket,ZOUG-5781,0
U03260,2025-11-02,14:21:12,4,browse_merch,QOUO-1379,0
U00109,2025-10-05,13:30:53,25,scan_ticket,TARL-3921,0
U01912,2025-12-27,01:53:56,11,browse_merch,TPUP-4075,0
U04106,2025-11-25,14:17:50,13,share_social,HKYN-4746,3
U01054,2025-11-16,13:26:33,29,scan_ticket,BOJA-4456,0
U00399,2025-10-13,12:39:28,19,browse_merch,RSYG-4088,1
U01489,2026-01-08,11:07:42,16,stream_music,MIOI-0522,1
U00551,2025-10-24,09:05:10,9,browse_merch,XROW-9963,2
U04784,2025-12-03,13:35:17,30,stream_music,PGQU-9768,0
U03006,2026-01-13,09:02:48,24,play_ar_game,SUNG-8126,0
U00608,2025-10-14,03:16:22,9,scan_ticket,QLTL-4547,0
U02966,2025-09-15,04:46:00,27,browse_merch,,0
U03660,2025-12-24,01:28:50,19,stream_music,PXGE-4726,0
U00182,2026-01-26,07:57:39,8,scan_ticket,,0
U03338,2026-01-29,01:38:30,7,play_ar_game,TAYR-4744,2
U02951,2025-11-20,12:24:22,13,stream_music,NQZP-4348,0
U01755,2025-11-24,19:51:02,30,stream_music,XIWD-6184,0
U00626,2026-01-25,18:32:20,16,stream_music,HCJJ-4943,1
U03411,2025-10-29,06:42:30,8,stream_music,FMJB-7038,2
U02418,2026-01-19,19:58:38,6,scan_ticket,WYYU-7126,2
U04678,2026-02-12,10:52:21,8,stream_music,,0
U04134,2025-12-21,07:02:06,5,scan_ticket,DOBS-1177,4
U00607,2025-12-19,15:28:45,27,scan_ticket,JOIK-8720,0
U04709,2026-01-14,14:31:40,11,scan_ticket,OTTC-1842,0
U00241,2025-12-23,23:40:50,19,share_social,KYKY-0347,0
U04285,2026-01-28,19:12:22,30,scan_ticket,FURL-7888,0
U02694,2025-10-15,09:25:23,17,share_social,,0
U03681,2026-01-29,02:07:59,14,stream_music,OHHD-9506,0
U02769,2025-11-29,13:19:42,23,scan_ticket,XYRH-1260,0
U03517,2025-12-09,23:09:51,2,play_ar_game,YNNI-0193,2
U03248,2026-02-16,13:38:34,22,stream_music,RBRU-0565,1
U00399,2025-11-30,13:05:45,10,stream_music,BCMT-0021,0
U01137,2026-01-02,11:43:04,13,scan_ticket,OFSH-5043,0
U04571,2025-09-01,08:26:18,19,browse_merch,JMXA-9054,0
U04051,2026-02-10,17:06:30,8,scan_ticket,TDPO-1576,0
U00198,2026-01-14,08:19:00,13,browse_merch,ZSCM-4342,3
U00511,2025-11-16,18:12:54,11,share_social,UIGM-0567,0
U03800,2025-09-26,11:27:47,20,browse_merch,,2
U03947,2025-09-16,13:24:29,6,play_ar_game,TUPH-3922,0
U03806,2025-09-09,16:00:15,17,play_ar_game,AOSA-4113,5
U02859,2025-09-13,13:42:34,8,stream_music,VDKU-7687,0
U00445,2026-02-12,17:18:17,8,browse_merch,SBIC-3277,0
U01137,2025-10-23,05:56:29,19,scan_ticket,HWZA-3167,0
U04861,2025-10-14,23:30:10,19,browse_merch,FHTH-0310,0
U02999,2025-10-19,05:05:47,8,play_ar_game,NHSI-4165,0
U00812,2026-02-02,00:42:52,16,scan_ticket,BUTR-5434,0
U03660,2025-11-21,06:51:14,5,browse_merch,GKHJ-1129,5
U01301,2026-01-26,00:01:56,20,scan_ticket,GUWF-2816,0
U01655,2025-12-18,15:02:56,7,stream_music,OZQN-8878,0
U02337,2025-10-27,20:42:07,13,scan_ticket,DRCG-0146,1
U03830,2025-10-09,16:42:56,10,browse_merch,JJMP-2716,2
U03405,2025-12-08,06:31:49,15,share_social,,0
U02568,2025-10-27,02:40:28,22,play_ar_game,OKEW-2082,0
U04886,2025-12-14,11:05:41,29,stream_music,RENA-4515,0
U03027,2025-10-28,23:37:49,14,play_ar_game,ITBM-6668,0
U03941,2025-12-06,09:05:49,26,scan_ticket,HCDQ-7839,0
U03161,2026-02-07,12:19:53,30,play_ar_game,WWAB-0377,0
U04245,2026-02-12,02:04:04,29,browse_merch,QOBX-0957,0
U04741,2025-10-06,21:47:40,10,share_social,NDGP-7046,0
U04153,2025-12-25,08:46:21,4,scan_ticket,EJTT-7421,0
U01186,2025-11-16,07:49:33,20,play_ar_game,,0
U01884,2025-09-06,21:56:54,21,play_ar_game,XTZP-6617,0
U03267,2025-08-29,11:15:42,27,browse_merch,NBBG-6682,0
U00691,2025-10-31,17:05:09,6,browse_merch,,1
U03486,2025-10-05,00:24:19,14,browse_merch,KFDX-4193,1
U03927,2025-12-09,21:10:27,3,play_ar_game,,0
U00436,2025-09-19,10:32:12,16,play_ar_game,ZSSX-7720,0
U01387,2025-09-07,21:27:42,18,stream_music,HINQ-2895,0
U00027,2025-11-27,07:38:01,16,stream_music,ZRYW-9318,0
U03916,2026-01-18,19:07:35,20,stream_music,GEZG-7759,0
U00619,2025-12-11,17:12:39,6,scan_ticket,ZSNN-2017,0
U02941,2025-12-03,10:08:00,25,scan_ticket,VXGQ-4810,0
U01935,2025-12-17,05:15:36,23,scan_ticket,WWKV-2533,0
U01394,2026-01-30,16:45:39,4,scan_ticket,AQOV-5097,0
U04038,2025-09-17,15:20:01,7,play_ar_game,GSTQ-3754,0
U00038,2025-08-24,04:40:35,21,browse_merch,IOVA-0262,0
U03762,2025-09-04,19:02:20,16,scan_ticket,NRKS-1659,1
U02975,2025-10-26,01:27:55,20,share_social,THBK-7453,2
U02946,2025-12-11,06:17:58,27,stream_music,LATS-6917,1
U00521,2026-01-04,21:24:28,19,share_social,IRBU-1801,0
U04591,2025-10-10,00:13:58,23,scan_ticket,,0
U00355,2026-01-20,01:40:49,19,play_ar_game,,0
U03910,2025-12-01,08:26:52,4,share_social,ZDCN-5245,0
U04641,2025-12-02,21:23:04,27,browse_merch,,0
U02629,2025-10-20,14:02:23,19,share_social,KFHV-9812,0
U04120,2025-12-07,05:57:54,26,share_social,,3
U04660,2025-11-30,15:20:28,26,play_ar_game,TBOC-4158,0
U01919,2025-09-23,22:07:05,28,stream_music,GVUA-3032,0
U01830,2026-01-25,18:20:26,21,browse_merch,AZPT-9040,4
U01446,2026-01-12,11:28:40,27,scan_ticket,,0
U03370,2026-02-09,02:26:53,25,browse_merch,WIEL-5407,0
U01244,2025-09-03,07:30:16,27,browse_merch,YRSK-3475,4
U03162,2025-09-03,15:15:00,29,play_ar_game,PRCM-1102,3
U01276,2025-09-28,18:19:48,13,stream_music,SMMY-6581,0
U04973,2026-01-18,07:15:57,12,browse_merch,HHGR-8789,0
U00173,2025-10-23,14:23:47,12,browse_merch,VMIS-4747,0
U00254,2026-01-22,04:58:01,17,browse_merch,CLWK-9796,0
U02148,2025-09-16,03:51:02,1,play_ar_game,DGEH-2280,1
U03780,2025-11-24,09:26:42,9,share_social,XTNH-5989,2
U03740,2025-11-14,23:27:06,1,scan_ticket,BPPZ-9833,2
U02304,2026-02-09,22:15:13,12,share_social,,2
U00532,2025-11-23,10:03:18,17,browse_merch,WNQW-8679,0
U02611,2025-11-04,12:26:11,1,scan_ticket,SWMI-2787,4
U02961,2025-09-08,07:10:36,25,play_ar_game,FOJQ-9883,0
U02006,2025-12-01,05:01:04,18,browse_merch,NAXY-0628,4
U04941,2025-12-31,19:10:52,20,play_ar_game,,0
U04430,2025-10-27,23:24:07,15,stream_music,,5
U00184,2025-11-29,07:18:19,22,stream_music,YFUO-2717,0
U03533,2025-12-04,11:48:46,6,browse_merch,TEWU-3060,0
U04337,2025-10-20,05:04:13,27,play_ar_game,TLSL-8433,0
U03403,2025-11-15,02:18:11,26,stream_music,,0
U00678,2025-09-23,03:24:41,9,share_social,CRKS-7079,0
U02933,2026-01-30,05:25:21,16,play_ar_game,ASUA-6342,0
U04482,2026-01-15,11:50:02,8,share_social,APGV-7571,2
U03404,2026-01-19,05:37:15,29,scan_ticket,,0
U01567,2025-10-02,14:37:34,30,share_social,,5
U03655,2025-10-07,19:12:26,12,play_ar_game,YGOL-7131,0
U00415,2025-09-08,17:56:55,10,share_social,NTCS-4854,4
U00737,2026-02-04,08:05:37,25,share_social,,0
U01809,2025-09-24,21:07:06,12,stream_music,,0
U04748,2025-12-05,21:00:38,28,play_ar_game,PAZC-9689,5
U02618,2026-02-18,01:02:31,8,play_ar_game,,0
U00387,2025-09-24,18:55:29,3,browse_merch,XIWI-4130,0
U02696,2025-09-17,16:33:33,9,scan_ticket,HMXJ-5216,0
U01367,2025-11-30,08:47:30,10,share_social,,0
U01005,2026-01-30,22:48:58,28,play_ar_game,GHNK-5603,0
